campaign,year,page,platform,media_type,category_l0,category_l1,category_l2,url,content,cost_nzd,views,hours,engagement,description_json,duration_seconds
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAVRfDXo-sE/,@yarrowstaranakibulls even have their backs on the driving maul 🐂 taranaki lead 21-18 at the break. 📺 don't miss the 2nd half live on @skysportnz,,6006.0,9.7602,232.0,"{""play_by_play"": ""Taranaki wins the lineout in a match against Hawke's Bay. A maul forms from the catch by Josh Lord and drives forward towards the try line. Halfback Logan Crowley takes control at the back of the driving maul and pushes over the line to score a try. The crowd in yellow and black cheers as Crowley celebrates the try with his Taranaki teammates."", ""content_theme"": [""try"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""logan crowley"", ""josh lord"", ""ricky riccitelli""], ""brands"": [""sky sport"", ""castrol"", ""canterbury""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",27.726031746031747
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_4ZUV8o-s8/,@yarrowstaranakibulls reaching into the playbook specials 📚 📺 watch live on @skysportnz,,36300.0,76.7821,1840.0,"{""play_by_play"": ""The clip begins at a lineout during a men's rugby match between Taranaki in black and yellow and their opponents in blue and yellow. The hooker throws the ball in, and Taranaki wins the lineout cleanly. The ball is passed rapidly through the backline to jersey #12, Daniel Rona, who slices through a gap in the defensive line. Rona sprints into open territory and dives over the try line to score. As the referee blows the whistle, Rona stands up and celebrates with his teammates in yellow and black, who embrace him and applaud the successful set-piece play."", ""content_theme"": [""try"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""daniel rona"", ""taranaki rugby team""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""gallagher"", ""forsyth barr"", ""yarrows""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",23.360680272108844
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAfJVCUoGh-/,@yarrowstaranakibulls strike back through @_jayden.sa_ 🐂 📺 watch live on @skysportnz,,17368.0,27.5998,483.0,"{""play_by_play"": ""A male rugby player in a green jersey passes the ball during an attacking play near the try line. The opposing team in black and yellow striped jerseys makes a series of tackles close to the goal line. After a quick offload from a tackle, a male player in the black and yellow kit dives over the line to score a try. His teammates gather around to celebrate the score while the commentator announces the try by Jaden Sau."", ""content_theme"": [""try"", ""tackle"", ""celebration"", ""run""], ""format_access"": [""highlight""], ""people"": [""jaden sau""], ""brands"": [""sky sport"", ""canterbury"", ""yarrows"", ""primo""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",28.561950113378686
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_UkPdsocm8/,a masterclass in quick hands 🫳 @sinkyy._ gets @waikatorugby underway 📺 watch live on @skysportnz,,12122.0,16.9007,434.0,"{""play_by_play"": ""A male rugby match is in progress as players engage in a dense tackle near the goal line. Commentary: 'defensive line, Norris with another carry... Berry trying to get that ball...' The ball is passed out quickly from the ruck to a player in a white headgear wearing a yellow, red, and black jersey. Commentary: 'Player comes on, nice tip on, dives in the corner! What an absolutely delightful start from Waikato! Efficiency personified, Isaac Boss.' The player dives into the try zone near the corner post to score a try, then stands up celebrating with teammates. The camera cuts to fans in the crowd enthusiastically waving Waikato flags. Commentary: 'Oh, it really was.'"", ""content_theme"": [""try"", ""celebration"", ""run""], ""format_access"": [""highlight""], ""people"": [""waikato rugby team""], ""brands"": [""sky sport"", ""kukri"", ""fmg"", ""splice"", ""cemac""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",21.3637641723356
Organic | Website,2023,Bunnings NPC,IG,Short Video,Social,WIP,Farah Palmer Cup,https://www.instagram.com/reel/Cw3mUQivRWo/,"are you ready! manawatū hosts northland in the fpc championship final. will northland head into their first final and come out with a win or will manawatū add a second championship title to their name? 🏆 farah palmer cup presented by bunnings warehouse championship final ⏰ sunday 10 september, 5.05pm 🏟️ central energy trust arena 📺 sky sport nz #farahpalmercup",,11093.0,21.2097,506.0,"{""play_by_play"": ""The video opens with a promo montage featuring rugby fans, mascots, and players entering the field. Action clips show a Manawat\u016b Cyclones player breaking through tackles to score a dramatic try. Text overlays introduce the match-up between the Manawat\u016b Cyclones and Northland Kauri for the Farah Palmer Cup Championship Final. Highlights follow, displaying dynamic runs, tackles, and try scores from both teams alongside passionate celebrations from the players and fans. The video concludes with an event match-up graphic detailing the final schedule, broadcast details on Sky Sports, and sponsor logos."", ""content_theme"": [""try"", ""tackle"", ""celebration"", ""rivalry"", ""run""], ""format_access"": [""highlight"", ""montage"", ""promotion""], ""people"": [""manawat\u016b cyclones"", ""northland kauri""], ""brands"": [""bunnings warehouse"", ""sky sports""], ""event"": [""farah palmer cup""], ""tone"": [""excitement"", ""pride""], ""context"": [""pre-match"", ""match day""], ""overall_team"": [""women""], ""audio_format"": [""voice"", ""other""]}",39.75396825396825
Organic | Website,2024,Bunnings NPC,IG,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.instagram.com/reel/DAKf2T5JdGE/,almost made @sportscenter top 10 🥲,,372762.0,641.3448,10888.0,"{""play_by_play"": ""Commentary: 'Goes to the Canterbury captain... McNicholl, another lovely flat pass, he doesn't find anybody... And the offload too, one more offload, diving over, NO, he can't plant the ball! Big Liam Jack with the line in sight is denied. Oh give me a replay of that! That was brilliant. On the right hand edge, just hectic in field.' During a men's rugby match, a player breaks through the defense and attempts an offload near the try line, leading to a diving attempt over the try line that is denied/held up before grounding."", ""content_theme"": [""try"", ""tackle"", ""rugby_skills""], ""format_access"": [""highlight""], ""people"": [""liam jack""], ""brands"": [""sky sport"", ""gallagher"", ""ray white""], ""event"": [""bunnings npc""], ""tone"": [""excitement"", ""tension""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",22.710521541950115
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_CeimjIvRg/,another one! 🦵 @hazeltubic with the assist to _shythompson_ that seals it 🔥 🎥 @skysportnz,,38200.0,64.4131,1147.0,"{""play_by_play"": ""Commentator: \""She never gave up here. Look at this kick here from Hazel Tubic. It's the bounce of the ball, but the pressure and the chase here from Cheyenne Thompson. Falls beautifully into her hands and then in full flight, Cheyenne Thompson all the way to the goal line, scores in the corner for Counties Manukau Heat. Goodnight nurse!\"" During a Farah Palmer Cup match, Hazel Tubic kicks the rugby ball downfield. Cheyenne Thompson chases the kick, catches the bouncing ball in stride, outruns the defenders, and dives into the corner to score a try for the Counties Manukau Heat."", ""content_theme"": [""try"", ""kick"", ""run""], ""format_access"": [""highlight""], ""people"": [""hazel tubic"", ""cheyenne thompson"", ""counties manukau heat""], ""brands"": [""sky sport"", ""bunnings warehouse""], ""event"": [""farah palmer cup""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""women""], ""audio_format"": [""voice"", ""ambient""]}",20.48140589569161
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,WIP,Bunnings NPC,https://www.instagram.com/reel/C82vuo_Sh5b/,"another season of bunnings rugby assist is kicking off! apply for your chance to win $30,000 worth of bunnings products and materials for your local rugby club. this year we are celebrating clubs who are serving their rugby community and making a meaningful impact. apply via the link in the bio #bunningsrugbyassist",,11903.0,6.4149,148.0,"{""play_by_play"": ""Ruby Tui: \""We know clubs across Aotearoa do so much to serve their rugby communities. This season, Bunnings Rugby Assist will help 10 deserving clubs do even more. Apply now for your chance to win $30,000 worth of Bunnings products and materials.\"""", ""content_theme"": [""non rugby related""], ""format_access"": [""announcement"", ""promotion""], ""people"": [""ruby tui""], ""brands"": [""bunnings warehouse"", ""new zealand rugby""], ""event"": [""bunnings npc"", ""farah palmer cup"", ""heartland""], ""tone"": [""wholesome"", ""pride""], ""context"": [""announcement"", ""off-season""], ""overall_team"": [""youth"", ""women"", ""men""], ""audio_format"": [""voice"", ""song""]}",15.09437641723356
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_UpM2YoxdB/,are commentators meant to score tries like that!? 🤯 aaron cruden winds back the clock to give @waikatorugby the healthy lead heading into half time. 📺 watch the 2nd half live on @skysportnz,,25354.0,56.0829,1279.0,"{""play_by_play"": ""A blue-and-white striped team attempts a pass, but the ball is kicked ahead towards open territory. Aaron Cruden (wearing #10 for Waikato) sprints after the loose ball, kicking it forward again as he is tackled. He manages to dive down and ground the ball over the try line for a spectacular try. Teammates and fans erupt into excitement, hugging Cruden to celebrate the score."", ""content_theme"": [""try"", ""kick"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""aaron cruden"", ""waikato rugby team""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""gallagher"", ""cemac"", ""nz louvres""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",29.212108843537415
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-g1FkvoF7n/,are we giving @taneedmed an assist here? 👀 📺 catch the game live on @skysportnz,,11772.0,25.9477,389.0,"{""play_by_play"": ""During a rugby match, North Harbour attacks from a breakdown with a penalty advantage in play. A bumbled ball is kicked forward by an open-side flanker with a blonde mullet, who chases it down and grounds the ball in the in-goal area to score a try. He celebrates enthusiastically with his teammates as the referee awards the score."", ""content_theme"": [""try"", ""kick"", ""celebration"", ""run"", ""tackle""], ""format_access"": [""highlight""], ""people"": [""jacob devery""], ""brands"": [""sky sport"", ""kennards hire"", ""gallagher"", ""paladin"", ""go media"", ""exedy""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",32.46290249433107
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-enKYZi0tA/,bop setting the tone to start the half 🚂 📺 catch the game live on sky sport nz 9,,10907.0,18.1617,314.0,"{""play_by_play"": ""A lineout leads to a powerful rolling maul near the try line. Commentary: \""Keep chipping away at the referee. All halfbacks have a case, don't they? That's what they'll tell you. Another early drive by Waikato and they compound the error. Even more! Another try! Second of the night for... Johnson. That's a big blow for the Bay. Talk about championship minutes, 10 minutes either side of halftime, Bay finish strike through that man.\"" The player grounds the ball over the line for a try, followed by celebrations with his teammates."", ""content_theme"": [""try"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""bay of plenty rugby team"", ""waikato rugby team""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""kubota"", ""gallagher""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",26.93655328798186
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-zH2KbIq-R/,back rowers hot stepping. we've seen it all 🤯 @waikatorugby trail by 2. 📺 watch live on @skysportnz,,28706.0,50.9626,1272.0,"{""play_by_play"": ""A lineout play begins as the ball is thrown in and caught by a player in the lineout structure. The ball is quickly passed out to a Waikato player (wearing red, yellow, and black striped jersey) who feeds it to Patrick McMcCarron. McCarron bursts through the defensive line with a powerful run, dodging defenders and diving over the try line to score. He rises to celebrate with his teammates while commentators highlight the swift transition from defense to scoring."", ""content_theme"": [""try"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""patrick mccarron""], ""brands"": [""sky sport"", ""crown lift trucks"", ""gallagher insurance"", ""kukri"", ""bunnings warehouse""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",26.239954648526076
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_4_QCvItsp/,beast mode = @dee_leuila 🤯 that's his 4th try! 📺 watch live on @skysportnz,,23740.0,49.263,952.0,"{""play_by_play"": ""Commentary: \""Driving, on it, this is locking partner McConnell. Dyer tries to straighten through the gap. Smith over the top, loses it forward. Here's Lauila! Still going! De'Angelo Lauila! There's number four! Beast mode engaged!\"" Description: Male rugby players from a team wearing yellow, red, and black striped jerseys compete against a team in black and white striped jerseys. A player receives the ball, breaks through multiple defenders near the try line, and powers over to score a try. Teammates gather around to celebrate the try while fans in the stadium applaud."", ""content_theme"": [""try"", ""tackle"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""de'angelo lauila""], ""brands"": [""sky sport"", ""kukri""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",31.48766439909297
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_C2ByLo7UD/,blink and you'll miss @adam_lennox 💨 📺 watch live on @skysportnz,,23546.0,45.361,1189.0,"{""play_by_play"": ""Commentator: ...a bit isolated. Southland looking for the turnover. Penalty Taranaki. Quick tap taken. Here's Lennox setting off! Nobody's in front of him! Here's Lennox, looking to pin his ears back! He's stepping, he's too good! Don't just stand there Shorty, pay the man! Wow, came... wonderful run again... You don't want to give him too much space anywhere in the backfield. He created the..."", ""content_theme"": [""try"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""taranaki rugby team"", ""southland rugby team""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""canterbury"", ""gallagher"", ""yarrows""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",25.68267573696145
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_Wzt_vobEc/,blink and you'll miss @kerri_johnson_ 🏎️ @northlandrugby have their first try. 📺 watch live on @skysportnz,,29387.0,47.6403,784.0,"{""play_by_play"": ""A women's rugby match featuring Northland. From a scrum restart, the ball is passed out to O'Sullivan, who passes to #14 Johnson. Johnson breaks through the defensive line and sprints down the pitch to score a try right under the posts. Her teammates gather around her to celebrate the try. Commentary: \""Looking to level the scores. O'Sullivan gets it on, opened up brilliantly for Northland! Where did this come from? Easy try coming up, just like that Johnson scores under the sticks! Wow. There you go, set the scrum...\"""", ""content_theme"": [""try"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""northland rugby team""], ""brands"": [""sky sport""], ""event"": [""farah palmer cup""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""women""], ""audio_format"": [""voice""]}",20.945804988662132
Organic | Website,2024,Bunnings NPC,IG,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.instagram.com/reel/C-cL7u-pxuS/,bro was not about to be tackled @gibson.popoalii 😳,,95975.0,192.7171,3956.0,"{""play_by_play"": ""A male rugby player passes the ball out from a ruck to a teammate wearing a red headcap. The player in the red headcap charges forward, stepping past defenders and powering through multiple tackles from players in yellow and black striped jerseys. After making a huge line break, he is brought down, and his teammates gather around to celebrate his powerful run while commentators praise his impact."", ""content_theme"": [""try"", ""tackle"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""tom martin""], ""brands"": [""sky sport"", ""gallagher""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",30.79106575963719
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_nDsq2IVhT/,cherish the moment @tasmanmako fans 🛡️🦈 🎥 @skysportnz,,67514.0,138.8178,3906.0,"{""play_by_play"": ""A female reporter on the pitch invites the Hawke's Bay captain to present the Ranfurly Shield. The Hawke's Bay captain retrieves the Ranfurly Shield from its stand and hands it to the Tasman Mako captain. The Tasman Mako captain lifts the shield overhead as his teammates gather around cheering and celebrating their historic first Ranfurly Shield victory. The players celebrate together and kiss the shield."", ""content_theme"": [""celebration""], ""format_access"": [""highlight""], ""people"": [""tasman mako"", ""hawke's bay""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""golden edge""], ""event"": [""bunnings npc""], ""tone"": [""excitement"", ""pride""], ""context"": [""post-match"", ""award""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",40.82208616780046
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_UeHYHIZoS/,counties. game winner 🏁 with their backs against the wall. counties manukau secure their first win in 2024. 🎥 @skysportnz,,23511.0,43.8786,957.0,"{""play_by_play"": ""A male rugby match takes place on a green pitch. Players in white and black jerseys battle in a ruck against players in black, white, and red striped jerseys. The ball is passed out to a player who breaks through multiple tackles, drawing the defense before offloading to a teammate. The receiving player dives over the try line to score a crucial late try. The goal scorer and his teammates celebrate enthusiastically near the touchline. The video cuts to cheering fans in the stadium stands celebrating the score."", ""content_theme"": [""try"", ""celebration"", ""run"", ""tackle""], ""format_access"": [""highlight""], ""people"": [""simon peter toliafoa""], ""brands"": [""sky sport"", ""kennards hire"", ""bunnings""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",28.70126984126984
Organic | Website,2024,Bunnings NPC,IG,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.instagram.com/reel/C-cIxpupebY/,cap closes this one out 🫡,,14737.0,19.6009,425.0,"{""play_by_play"": ""00:00 - Commentator: 'Six meters out. To'ala. Has a go herself. Nearly got through. There's a pick and go and there's a try for the captain! In the corner.'\nFemale rugby player wearing a blue headgear picks up the ball near the try line and powers through to score a try. Her teammates celebrate around her as the referee signals the try.\nCommentator: 'Well deserved from the captain, she's been highly involved in a lot of the attacking...'"", ""content_theme"": [""try"", ""celebration"", ""tackle"", ""run""], ""format_access"": [""highlight""], ""people"": [], ""brands"": [""sky sport"", ""g.j. gardner homes"", ""suzuki"", ""barfoot & thompson"", ""bunnings warehouse"", ""paladin""], ""event"": [""farah palmer cup""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""women""], ""audio_format"": [""voice""]}",17.92721088435374
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAMxIPZopCz/,captain @laurabayfield stepping up when they need her most 🫡 📺 watch live on @skysportnz,,15955.0,26.0884,392.0,"{""play_by_play"": ""In a Farah Palmer Cup women's rugby match, a player in a red and black Canterbury jersey carries the ball forward and is brought down in a tackle by defenders in yellow and blue Bay of Plenty jerseys. A ruck forms as players contest for possession. The ball is recycled and passed out to Canterbury captain Lauren Bayfield, who breaks through a gap in the defense, accelerates downfield, evades a late ankle tap attempt, and dives over the goal line to score a try. Her teammates gather around her near the try line to celebrate as the commentator highlights her play."", ""content_theme"": [""try"", ""tackle"", ""run"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""lauren bayfield"", ""canterbury rugby team"", ""bay of plenty rugby team""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""bayleys""], ""event"": [""farah palmer cup""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""women""], ""audio_format"": [""voice""]}",29.026349206349206
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-y0y7KI5d6/,captain crashes over in the wet 💦 @yarrowstaranakibulls open the scoring. 📺 watch live on @skysportnz,,23754.0,39.138,869.0,"{""play_by_play"": ""Free kick taken quickly by Lennox, he almost lost it. Now Jacob goes for a bit of a run. Held up a couple of meters short. Taranaki applying some good pressure here, and they go to the line, they get the try! They got it over the line. I think short really, he's allowed to be driven over in a ruck there. And it's Ricky Riccitelli! Momentum taking him over the goal line, the captain gets the opening try. Well, 3 minutes on the clock, it's a break from Lennox, they get down, they put a nice kick in behind, they get the 5-meter scrum."", ""content_theme"": [""try"", ""run"", ""tackle""], ""format_access"": [""highlight""], ""people"": [""ricky riccitelli""], ""brands"": [""sky sport"", ""bostik""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",32.09138321995465
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_XJcDGoCFm/,channelling the necessary bucket head aura 🪣 @manawaturugby turbos strike first! 📺 watch live on @skysportnz,,14361.0,34.1537,594.0,"{""play_by_play"": ""Fans in green costume hats cheer from the stands before Manawat\u016b sets up a lineout near Hawke's Bay's try line. The ball is caught high in the lineout and Manawat\u016b forms a powerful driving maul. Hawke's Bay attempts to resist, but the maul steadily pushes forward inside the 10-meter mark. Backs join the push to add momentum, driving straight into the in-goal area where Taituha Tupou grounds the ball to score a try. Tupou celebrates enthusiastically with his teammates as commentators praise the set-piece execution."", ""content_theme"": [""try"", ""celebration""], ""format_access"": [""highlight""], ""people"": [""manawat\u016b rugby team"", ""hawke's bay rugby team""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""gallagher""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",43.56204081632653
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/DAM9_4lIszc/,clean lines from @laggy_mc give @waikatorugby a 12 point lead 👀 📺 watch live on @skysportnz,,29413.0,68.7572,1341.0,"{""play_by_play"": ""Commentary: That's not what he wanted, flying in. Goes Dupuis. Wide they go, he's Malakai Raeplay. Away he gets the ball to Bailyn Sullivan, he goes straight! Still going Sullivan! Some momentum now for the Mooloos. A little short ball! And on the inside it's McWhannell! And that's delightful Mooloo rugby! Action: Waikato attacks near the try line against Tasman, setting up a quick pass line that leads to Laghlan McWhannell bursting through the defense to score a try, followed by a passionate celebration with his teammates."", ""content_theme"": [""try"", ""tackle"", ""run"", ""celebration"", ""rugby_skills""], ""format_access"": [""highlight""], ""people"": [""bailyn sullivan"", ""laghlan mcwhannell"", ""waikato rugby"", ""tasman rugby""], ""brands"": [""sky sport"", ""kukri"", ""supapwr""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",32.46290249433107
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_C9KBeo1oV/,clinic on attack from @yarrowstaranakibulls 🐂 📺 don't miss this finish live on @skysportnz,,15301.0,29.2692,520.0,"{""play_by_play"": ""Taranaki Bulls execute a fast-paced attacking sequence in the Bunnings NPC match. The ball is passed out from a ruck to Nawa, who throws a tip pass to Josh Jacob. Jacob sends a swift pass to Jacob Ratumaitavuki-Kneepkens, who breaks through the defensive line with speed and offloads to Meihana Grindlay Setu. Setu gallops over the try line to score for Taranaki. The commentary highlights the team's trust in their attacking structure as players celebrate the try."", ""content_theme"": [""try"", ""celebration"", ""run"", ""rugby_skills""], ""format_access"": [""highlight""], ""people"": [""taranaki rugby team"", ""josh jacob"", ""jacob ratumaitavuki-kneepkens""], ""brands"": [""sky sport"", ""bunnings warehouse"", ""gallagher insurance"", ""national storage"", ""cmk"", ""yarrows"", ""canterbury"", ""speight's""], ""event"": [""bunnings npc""], ""tone"": [""excitement"", ""pride""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",59.53736961451247
Organic | Website,2024,Bunnings NPC,IG,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.instagram.com/reel/C_oXyHphPAD/,clutch @jimtavatavanawai turnover into a @campbell_parata mean mug for the win 😤🦈,,153193.0,333.9724,6533.0,"{""play_by_play"": ""Players compete fiercely in a breakdown on the rugby pitch. The referee awards a turnover penalty to Tasman after Timoci Tavatavanawai successfully secures the ball at the ruck. The Tasman players celebrate the crucial penalty win. The Tasman kicker prepares for a high-pressure penalty goal attempt. He strikes the ball cleanly, sending it high through the stadium air and straight between the goalposts. The referee signals the successful kick, and the Tasman Mako players erupt into ecstatic celebrations, hugging each other on the field."", ""content_theme"": [""kick"", ""celebration"", ""rugby_skills""], ""format_access"": [""highlight""], ""people"": [""tasman mako"", ""timoci tavatavanawai"", ""hawke's bay""], ""brands"": [""nbs"", ""dynasty"", ""bunnings npc""], ""event"": [""bunnings npc""], ""tone"": [""excitement"", ""pride""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""song"", ""ambient""]}",46.2091156462585
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-y2L9SoyY2/,cole forbes cleans this one up 🧹 @boprugby keep rolling in storm week. 📺 watch live on @skysportnz,,8299.0,14.0874,351.0,"{""play_by_play"": ""In a match played in wet conditions at Tauranga Domain, Bay of Plenty executes a sharp attacking sequence. Narawa places a precise grubber kick into the in-goal area, putting the opposition under immense pressure. Bay of Plenty chases hard and grounds the ball for a try, prompting celebrations from the players. Replays highlight Narawa's vision in spotting space behind the defensive line to set up the scoring moment."", ""content_theme"": [""try"", ""kick"", ""run"", ""celebration"", ""rugby_skills""], ""format_access"": [""highlight""], ""people"": [""narawa"", ""bay of plenty""], ""brands"": [""sky sport"", ""generation homes"", ""tect"", ""bunnings npc""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",36.549614512471656
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C-pI7kCp-Cv/,cole forbes with the halftime double 🤑 📺 catch the second half live on @skysportnz,,27894.0,51.592,698.0,"{""play_by_play"": ""Bay of Plenty drives forward from a scrum near the goal line against Counties Manukau. The ball is recycled near the line where Counties put in a desperate tackle, but Bay of Plenty offloads inside to Cole Forbes, who dives over to score a try. The players celebrate the try together on the field."", ""content_theme"": [""try"", ""celebration"", ""tackle"", ""run""], ""format_access"": [""highlight""], ""people"": [""cole forbes""], ""brands"": [""sky sport"", ""kubota"", ""generation homes"", ""gallagher""], ""event"": [""bunnings npc""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",37.71061224489796
Organic | Website,2024,Bunnings NPC,IG,Short Video,Social,Live Promo,Sky,https://www.instagram.com/reel/C_4Yj6wIxDI/,couldn't stop @kaia_walkerwaitoa from there 😤 @manawaturugby have the semi-final opener. 📺 watch live on @skysportnz,,11625.0,28.3292,429.0,"{""play_by_play"": ""From a scrum, a female player in a green jersey picks up the ball and passes to her teammate. The Manawatu Cyclones spread the ball across the field, with players making runs and tackling. The ball is passed down the short side near the touchline, where a player dives over the line to score a try. The players celebrate together with hugs and high fives."", ""content_theme"": [""try"", ""tackle"", ""celebration"", ""run""], ""format_access"": [""highlight""], ""people"": [""kaia walker-waitoa"", ""manawatu cyclones""], ""brands"": [""sky sport"", ""mcdonald's"", ""bunnings warehouse""], ""event"": [""farah palmer cup""], ""tone"": [""excitement""], ""context"": [""match day""], ""overall_team"": [""women""], ""audio_format"": [""voice"", ""ambient""]}",30.326666666666668
